pid,date,time_idx
02,20260205,2882
02,20260205,2883
02,20260205,2884
02,20260205,2885
02,20260205,2886
02,20260205,2887
02,20260205,2888
02,20260205,2889
02,20260205,2890
02,20260205,2891
02,20260205,2892
02,20260205,2893
02,20260205,2894
02,20260205,2895
02,20260205,2896
02,20260205,2897
02,20260205,2898
02,20260205,2899
02,20260205,2900
02,20260205,2901
02,20260205,2902
02,20260205,2903
02,20260205,2904
02,20260205,2905
02,20260205,2906
02,20260205,2907
02,20260205,2908
02,20260205,2909
02,20260205,2910
02,20260205,2911
02,20260205,2912
02,20260205,2913
02,20260205,2914
02,20260205,2915
02,20260205,2916
02,20260205,2917
02,20260205,2918
02,20260205,2919
02,20260205,2920
02,20260205,2921
02,20260205,2922
02,20260205,2923
02,20260205,2924
02,20260205,2925
02,20260205,2926
02,20260205,2927
02,20260205,2928
02,20260205,2929
02,20260205,2930
02,20260205,2931
02,20260205,2932
02,20260205,2933
02,20260205,2934
02,20260205,2935
02,20260205,2936
02,20260205,2937
02,20260205,2938
02,20260205,2939
02,20260205,2940
02,20260205,2941
02,20260205,2942
02,20260205,2943
02,20260205,2944
02,20260205,2945
02,20260205,2946
02,20260205,2947
02,20260205,2948
02,20260205,2949
02,20260205,2950
02,20260205,2951
02,20260205,2952
02,20260205,2953
02,20260205,2954
02,20260205,2955
02,20260205,2956
02,20260205,2957
02,20260205,2958
02,20260205,2959
02,20260205,2960
02,20260205,2961
02,20260205,2962
02,20260205,2963
02,20260205,2964
02,20260205,2965
02,20260205,2966
02,20260205,2967
02,20260205,2968
02,20260205,2969
02,20260205,2970
02,20260205,2971
02,20260205,2972
02,20260205,2973
02,20260205,2974
02,20260205,2975
02,20260205,2976
02,20260205,2977
02,20260205,2978
02,20260205,2979
02,20260205,2980
02,20260205,2981
02,20260205,2982
02,20260205,2983
02,20260205,2984
02,20260205,2985
02,20260205,2986
02,20260205,2987
02,20260205,2988
02,20260205,2989
02,20260205,2990
02,20260205,2991
02,20260205,2992
02,20260205,2993
02,20260205,2994
02,20260205,2995
02,20260205,2996
02,20260205,2997
02,20260205,2998
02,20260205,2999
02,20260205,3000
02,20260205,3001
02,20260205,3002
02,20260205,3003
02,20260205,3004
02,20260205,3005
02,20260205,3006
02,20260205,3007
02,20260205,3008
02,20260205,3009
02,20260205,3010
02,20260205,3011
02,20260205,3012
02,20260205,3013
02,20260205,3014
02,20260205,3015
02,20260205,3016
02,20260205,3017
02,20260205,3018
02,20260205,3019
02,20260205,3020
02,20260205,3021
02,20260205,3022
02,20260205,3023
02,20260205,3024
02,20260205,3025
02,20260205,3026
02,20260205,3027
02,20260205,3028
02,20260205,3029
02,20260205,3030
02,20260205,3031
02,20260205,3032
02,20260205,3033
02,20260205,3034
02,20260205,3035
02,20260205,3036
02,20260205,3037
02,20260205,3038
02,20260205,3039
02,20260205,3040
02,20260205,3041
02,20260205,3042
02,20260205,3043
02,20260205,3044
02,20260205,3045
02,20260205,3046
02,20260205,3047
02,20260205,3048
02,20260205,3049
02,20260205,3050
02,20260205,3051
02,20260205,3052
02,20260205,3053
02,20260205,3054
02,20260205,3055
02,20260205,3056
02,20260205,3057
02,20260205,3058
02,20260205,3059
02,20260205,3060
02,20260205,3061
02,20260205,3062
02,20260205,3063
02,20260205,3064
02,20260205,3065
02,20260205,3066
02,20260205,3067
02,20260205,3068
02,20260205,3069
02,20260205,3070
02,20260205,3071
02,20260205,3072
02,20260205,3073
02,20260205,3074
02,20260205,3075
02,20260205,3076
02,20260205,3077
02,20260205,3078
02,20260205,3079
02,20260205,3080
02,20260205,3081
02,20260205,3082
02,20260205,3083
02,20260205,3084
02,20260205,3085
02,20260205,3086
02,20260205,3087
02,20260205,3088
02,20260205,3089
02,20260205,3090
02,20260205,3091
02,20260205,3092
02,20260205,3093
02,20260205,3094
02,20260205,3095
02,20260205,3096
02,20260205,3097
02,20260205,3098
02,20260205,3099
02,20260205,3100
02,20260205,3101
02,20260205,3102
02,20260205,3103
02,20260205,3104
02,20260205,3105
02,20260205,3106
02,20260205,3107
02,20260205,3108
02,20260205,3109
02,20260205,3110
02,20260205,3111
02,20260205,3112
02,20260205,3113
02,20260205,3114
02,20260205,3115
02,20260205,3116
02,20260205,3117
02,20260205,3118
02,20260205,3119
02,20260205,3120
02,20260205,3121
02,20260205,3122
02,20260205,3123
02,20260205,3124
02,20260205,3125
02,20260205,3126
02,20260205,3127
02,20260205,3128
02,20260205,3129
02,20260205,3130
02,20260205,3131
02,20260205,3132
02,20260205,3133
02,20260205,3134
02,20260205,3135
02,20260205,3136
02,20260205,3137
02,20260205,3138
02,20260205,3139
02,20260205,3140
02,20260205,3141
02,20260205,3142
02,20260205,3143
02,20260205,3144
02,20260205,3145
02,20260205,3146
02,20260205,3147
02,20260205,3148
02,20260205,3149
02,20260205,3150
02,20260205,3151
02,20260205,3152
02,20260205,3153
02,20260205,3154
02,20260205,3155
02,20260205,3156
02,20260205,3157
02,20260205,3158
02,20260205,3159
02,20260205,3160
02,20260205,3161
02,20260205,3162
02,20260205,3163
02,20260205,3164
02,20260205,3165
02,20260205,3166
02,20260205,3167
02,20260205,3168
02,20260205,3169
02,20260205,3170
02,20260205,3171
02,20260205,3172
02,20260205,3173
02,20260205,3174
02,20260205,3175
02,20260205,3176
02,20260205,3177
02,20260205,3178
02,20260205,3179
02,20260205,3180
02,20260205,3181
02,20260205,3182
02,20260205,3183
02,20260205,3184
02,20260205,3185
02,20260205,3186
02,20260205,3187
02,20260205,3188
02,20260205,3189
02,20260205,3190
02,20260205,3191
02,20260205,3192
02,20260205,3193
02,20260205,3194
02,20260205,3195
02,20260205,3196
02,20260205,3197
02,20260205,3198
02,20260205,3199
02,20260205,3200
02,20260205,3201
02,20260205,3202
02,20260205,3203
02,20260205,3204
02,20260205,3205
02,20260205,3206
02,20260205,3207
02,20260205,3208
02,20260205,3209
02,20260205,3210
02,20260205,3211
02,20260205,3212
02,20260205,3213
02,20260205,3214
02,20260205,3215
02,20260205,3216
02,20260205,3217
02,20260205,3218
02,20260205,3219
02,20260205,3220
02,20260205,3221
02,20260205,3222
02,20260205,3223
02,20260205,3224
02,20260205,3225
02,20260205,3226
02,20260205,3227
02,20260205,3228
02,20260205,3229
02,20260205,3230
02,20260205,3231
02,20260205,3232
02,20260205,3233
02,20260205,3234
02,20260205,3235
02,20260205,3236
02,20260205,3237
02,20260205,3238
02,20260205,3239
02,20260205,3240
02,20260205,3241
02,20260205,3242
02,20260205,3243
02,20260205,3244
02,20260205,3245
02,20260205,3246
02,20260205,3247
02,20260205,3248
02,20260205,3249
02,20260205,3250
02,20260205,3251
02,20260205,3252
02,20260205,3253
02,20260205,3254
02,20260205,3255
02,20260205,3256
02,20260205,3257
02,20260205,3258
02,20260205,3259
02,20260205,3260
02,20260205,3261
02,20260205,3262
02,20260205,3263
02,20260205,3264
02,20260205,3265
02,20260205,3266
02,20260205,3267
02,20260205,3268
02,20260205,3269
02,20260205,3270
02,20260205,3271
02,20260205,3272
02,20260205,3273
02,20260205,3274
02,20260205,3275
02,20260205,3276
02,20260205,3277
02,20260205,3278
02,20260205,3279
02,20260205,3280
02,20260205,3281
02,20260205,3282
02,20260205,3283
02,20260205,3284
02,20260205,3285
02,20260205,3286
02,20260205,3287
02,20260205,3288
02,20260205,3289
02,20260205,3290
02,20260205,3291
02,20260205,3292
02,20260205,3293
02,20260205,3294
02,20260205,3295
02,20260205,3296
02,20260205,3297
02,20260205,3298
02,20260205,3299
02,20260205,3300
02,20260205,3301
02,20260205,3302
02,20260205,3303
02,20260205,3304
02,20260205,3305
02,20260205,3306
02,20260205,3307
02,20260205,3308
02,20260205,3309
02,20260205,3310
02,20260205,3311
02,20260205,3312
02,20260205,3313
02,20260205,3314
02,20260205,3315
02,20260205,3316
02,20260205,3317
02,20260205,3318
02,20260205,3319
02,20260205,3320
02,20260205,3321
02,20260205,3322
02,20260205,3323
02,20260205,3324
02,20260205,3325
02,20260205,3326
02,20260205,3327
02,20260205,3328
02,20260205,3329
02,20260205,3330
02,20260205,3331
02,20260205,3332
02,20260205,3333
02,20260205,3334
02,20260205,3335
02,20260205,3336
02,20260205,3337
02,20260205,3338
02,20260205,3339
02,20260205,3340
02,20260205,3341
02,20260205,3342
02,20260205,3343
02,20260205,3344
02,20260205,3345
02,20260205,3346
02,20260205,3347
02,20260205,3348
02,20260205,3349
02,20260205,3350
02,20260205,3351
02,20260205,3352
02,20260205,3353
02,20260205,3354
02,20260205,3355
02,20260205,3356
02,20260205,3357
02,20260205,3358
02,20260205,3359
02,20260205,3360
02,20260205,3361
02,20260205,3362
02,20260205,3363
02,20260205,3364
02,20260205,3365
02,20260205,3366
02,20260205,3367
02,20260205,3368
02,20260205,3369
02,20260205,3370
02,20260205,3371
02,20260205,3372
02,20260205,3373
02,20260205,3374
02,20260205,3375
02,20260205,3376
02,20260205,3377
02,20260205,3378
02,20260205,3379
02,20260205,3380
02,20260205,3381
02,20260205,3382
02,20260205,3383
02,20260205,3384
02,20260205,3385
02,20260205,3386
02,20260205,3387
02,20260205,3388
02,20260205,3389
02,20260205,3390
02,20260205,3391
02,20260205,3392
02,20260205,3393
02,20260205,3394
02,20260205,3395
02,20260205,3396
02,20260205,3397
02,20260205,3398
02,20260205,3399
02,20260205,3400
02,20260205,3401
02,20260205,3402
02,20260205,3403
02,20260205,3404
02,20260205,3405
02,20260205,3406
02,20260205,3407
02,20260205,3408
02,20260205,3409
02,20260205,3410
02,20260205,3411
02,20260205,3412
02,20260205,3413
02,20260205,3414
02,20260205,3415
02,20260205,3416
02,20260205,3417
02,20260205,3418
02,20260205,3419
02,20260205,3420
02,20260205,3421
02,20260205,3422
02,20260205,3423
02,20260205,3424
02,20260205,3425
02,20260205,3426
02,20260205,3427
02,20260205,3428
02,20260205,3429
02,20260205,3430
02,20260205,3431
02,20260205,3432
02,20260205,3433
02,20260205,3434
02,20260205,3435
02,20260205,3436
02,20260205,3437
02,20260205,3438
02,20260205,3439
02,20260205,3440
02,20260205,3441
02,20260205,3442
02,20260205,3443
02,20260205,3444
02,20260205,3445
02,20260205,3446
02,20260205,3447
02,20260205,3448
02,20260205,3449
02,20260205,3450
02,20260205,3451
02,20260205,3452
02,20260205,3453
02,20260205,3454
02,20260205,3455
02,20260205,3456
02,20260205,3457
02,20260205,3458
02,20260205,3459
02,20260205,3460
02,20260205,3461
02,20260205,3462
02,20260205,3463
02,20260205,3464
02,20260205,3465
02,20260205,3466
02,20260205,3467
02,20260205,3468
02,20260205,3469
02,20260205,3470
02,20260205,3471
02,20260205,3472
02,20260205,3473
02,20260205,3474
02,20260205,3475
02,20260205,3476
02,20260205,3477
02,20260205,3478
02,20260205,3479
02,20260205,3480
02,20260205,3481
02,20260205,3482
02,20260205,3483
02,20260205,3484
02,20260205,3485
02,20260205,3486
02,20260205,3487
02,20260205,3488
02,20260205,3489
02,20260205,3490
02,20260205,3491
02,20260205,3492
02,20260205,3493
02,20260205,3494
02,20260205,3495
02,20260205,3496
02,20260205,3497
02,20260205,3498
02,20260205,3499
02,20260205,3500
02,20260205,3501
02,20260205,3502
02,20260205,3503
02,20260205,3504
02,20260205,3505
02,20260205,3506
02,20260205,3507
02,20260205,3508
02,20260205,3509
02,20260205,3510
02,20260205,3511
02,20260205,3512
02,20260205,3513
02,20260205,3514
02,20260205,3515
02,20260205,3516
02,20260205,3517
02,20260205,3518
02,20260205,3519
02,20260205,3520
02,20260205,3521
02,20260205,3522
02,20260205,3523
02,20260205,3524
02,20260205,3525
02,20260205,3526
02,20260205,3527
02,20260205,3528
02,20260205,3529
02,20260205,3530
02,20260205,3531
02,20260205,3532
02,20260205,3533
02,20260205,3534
02,20260205,3535
02,20260205,3536
02,20260205,3537
02,20260205,3538
02,20260205,3539
02,20260205,3540
02,20260205,3541
02,20260205,3542
02,20260205,3543
02,20260205,3544
02,20260205,3545
02,20260205,3546
02,20260205,3547
02,20260205,3548
02,20260205,3549
02,20260205,3550
02,20260205,3551
02,20260205,3552
02,20260205,3553
02,20260205,3554
02,20260205,3555
02,20260205,3556
02,20260205,3557
02,20260205,3558
02,20260205,3559
02,20260205,3560
02,20260205,3561
02,20260205,3562
02,20260205,3563
02,20260205,3564
02,20260205,3565
02,20260205,3566
02,20260205,3567
02,20260205,3568
02,20260205,3569
02,20260205,3570
02,20260205,3571
02,20260205,3572
02,20260205,3573
02,20260205,3574
02,20260205,3575
02,20260205,3576
02,20260205,3577
02,20260205,3578
02,20260205,3579
02,20260205,3580
02,20260205,3581
02,20260205,3582
02,20260205,3583
02,20260205,3584
02,20260205,3585
02,20260205,3586
02,20260205,3587
02,20260205,3588
02,20260205,3589
02,20260205,3590
02,20260205,3591
02,20260205,3592
02,20260205,3593
02,20260205,3594
02,20260205,3595
02,20260205,3596
02,20260205,3597
02,20260205,3598
02,20260205,3599
02,20260206,3600
02,20260206,3601
02,20260206,3602
02,20260206,3603
02,20260206,3604
02,20260206,3605
02,20260206,3606
02,20260206,3607
02,20260206,3608
02,20260206,3609
02,20260206,3610
02,20260206,3611
02,20260206,3612
02,20260206,3613
02,20260206,3614
02,20260206,3615
02,20260206,3616
02,20260206,3617
02,20260206,3618
02,20260206,3619
02,20260206,3620
02,20260206,3621
02,20260206,3622
02,20260206,3623
02,20260206,3624
02,20260206,3625
02,20260206,3626
02,20260206,3627
02,20260206,3628
02,20260206,3629
02,20260206,3630
02,20260206,3631
02,20260206,3632
02,20260206,3633
02,20260206,3634
02,20260206,3635
02,20260206,3636
02,20260206,3637
02,20260206,3638
02,20260206,3639
02,20260206,3640
02,20260206,3641
02,20260206,3642
02,20260206,3643
02,20260206,3644
02,20260206,3645
02,20260206,3646
02,20260206,3647
02,20260206,3648
02,20260206,3649
02,20260206,3650
02,20260206,3651
02,20260206,3652
02,20260206,3653
02,20260206,3654
02,20260206,3655
02,20260206,3656
02,20260206,3657
02,20260206,3658
02,20260206,3659
02,20260206,3660
02,20260206,3661
02,20260206,3662
02,20260206,3663
02,20260206,3664
02,20260206,3665
02,20260206,3666
02,20260206,3667
02,20260206,3668
02,20260206,3669
02,20260206,3670
02,20260206,3671
02,20260206,3672
02,20260206,3673
02,20260206,3674
02,20260206,3675
02,20260206,3676
02,20260206,3677
02,20260206,3678
02,20260206,3679
02,20260206,3680
02,20260206,3681
02,20260206,3682
02,20260206,3683
02,20260206,3684
02,20260206,3685
02,20260206,3686
02,20260206,3687
02,20260206,3688
02,20260206,3689
02,20260206,3690
02,20260206,3691
02,20260206,3692
02,20260206,3693
02,20260206,3694
02,20260206,3695
02,20260206,3696
02,20260206,3697
02,20260206,3698
02,20260206,3699
02,20260206,3700
02,20260206,3701
02,20260206,3702
02,20260206,3703
02,20260206,3704
02,20260206,3705
02,20260206,3706
02,20260206,3707
02,20260206,3708
02,20260206,3709
02,20260206,3710
02,20260206,3711
02,20260206,3712
02,20260206,3713
02,20260206,3714
02,20260206,3715
02,20260206,3716
02,20260206,3717
02,20260206,3718
02,20260206,3719
02,20260206,3720
02,20260206,3721
02,20260206,3722
02,20260206,3723
02,20260206,3724
02,20260206,3725
02,20260206,3726
02,20260206,3727
02,20260206,3728
02,20260206,3729
02,20260206,3730
02,20260206,3731
02,20260206,3732
02,20260206,3733
02,20260206,3734
02,20260206,3735
02,20260206,3736
02,20260206,3737
02,20260206,3738
02,20260206,3739
02,20260206,3740
02,20260206,3741
02,20260206,3742
02,20260206,3743
02,20260206,3744
02,20260206,3745
02,20260206,3746
02,20260206,3747
02,20260206,3748
02,20260206,3749
02,20260206,3750
02,20260206,3751
02,20260206,3752
02,20260206,3753
02,20260206,3754
02,20260206,3755
02,20260206,3756
02,20260206,3757
02,20260206,3758
02,20260206,3759
02,20260206,3760
02,20260206,3761
02,20260206,3762
02,20260206,3763
02,20260206,3764
02,20260206,3765
02,20260206,3766
02,20260206,3767
02,20260206,3768
02,20260206,3769
02,20260206,3770
02,20260206,3771
02,20260206,3772
02,20260206,3773
02,20260206,3774
02,20260206,3775
02,20260206,3776
02,20260206,3777
02,20260206,3778
02,20260206,3779
02,20260206,3780
02,20260206,3781
02,20260206,3782
02,20260206,3783
02,20260206,3784
02,20260206,3785
02,20260206,3786
02,20260206,3787
02,20260206,3788
02,20260206,3789
02,20260206,3790
02,20260206,3791
02,20260206,3792
02,20260206,3793
02,20260206,3794
02,20260206,3795
02,20260206,3796
02,20260206,3797
02,20260206,3798
02,20260206,3799
02,20260206,3800
02,20260206,3801
02,20260206,3802
02,20260206,3803
02,20260206,3804
02,20260206,3805
02,20260206,3806
02,20260206,3807
02,20260206,3808
02,20260206,3809
02,20260206,3810
02,20260206,3811
02,20260206,3812
02,20260206,3813
02,20260206,3814
02,20260206,3815
02,20260206,3816
02,20260206,3817
02,20260206,3818
02,20260206,3819
02,20260206,3820
02,20260206,3821
02,20260206,3822
02,20260206,3823
02,20260206,3824
02,20260206,3825
02,20260206,3826
02,20260206,3827
02,20260206,3828
02,20260206,3829
02,20260206,3830
02,20260206,3831
02,20260206,3832
02,20260206,3833
02,20260206,3834
02,20260206,3835
02,20260206,3836
02,20260206,3837
02,20260206,3838
02,20260206,3839
02,20260206,3840
02,20260206,3841
02,20260206,3842
02,20260206,3843
02,20260206,3844
02,20260206,3845
02,20260206,3846
02,20260206,3847
02,20260206,3848
02,20260206,3849
02,20260206,3850
02,20260206,3851
02,20260206,3852
02,20260206,3853
02,20260206,3854
02,20260206,3855
02,20260206,3856
02,20260206,3857
02,20260206,3858
02,20260206,3859
02,20260206,3860
02,20260206,3861
02,20260206,3862
02,20260206,3863
02,20260206,3864
02,20260206,3865
02,20260206,3866
02,20260206,3867
02,20260206,3868
02,20260206,3869
02,20260206,3870
02,20260206,3871
02,20260206,3872
02,20260206,3873
02,20260206,3874
02,20260206,3875
02,20260206,3876
02,20260206,3877
02,20260206,3878
02,20260206,3879
02,20260206,3880
02,20260206,3881
02,20260206,3882
02,20260206,3883
02,20260206,3884
02,20260206,3885
02,20260206,3886
02,20260206,3887
02,20260206,3888
02,20260206,3889
02,20260206,3890
02,20260206,3891
02,20260206,3892
02,20260206,3893
02,20260206,3894
02,20260206,3895
02,20260206,3896
02,20260206,3897
02,20260206,3898
02,20260206,3899
02,20260206,3900
02,20260206,3901
02,20260206,3902
02,20260206,3903
02,20260206,3904
02,20260206,3905
02,20260206,3906
02,20260206,3907
02,20260206,3908
02,20260206,3909
02,20260206,3910
02,20260206,3911
02,20260206,3912
02,20260206,3913
02,20260206,3914
02,20260206,3915
02,20260206,3916
02,20260206,3917
02,20260206,3918
02,20260206,3919
02,20260206,3920
02,20260206,3921
02,20260206,3922
02,20260206,3923
02,20260206,3924
02,20260206,3925
02,20260206,3926
02,20260206,3927
02,20260206,3928
02,20260206,3929
02,20260206,3930
02,20260206,3931
02,20260206,3932
02,20260206,3933
02,20260206,3934
02,20260206,3935
02,20260206,3936
02,20260206,3937
02,20260206,3938
02,20260206,3939
02,20260206,3940
02,20260206,3941
02,20260206,3942
02,20260206,3943
02,20260206,3944
02,20260206,3945
02,20260206,3946
02,20260206,3947
02,20260206,3948
02,20260206,3949
02,20260206,3950
02,20260206,3951
02,20260206,3952
02,20260206,3953
02,20260206,3954
02,20260206,3955
02,20260206,3956
02,20260206,3957
02,20260206,3958
02,20260206,3959
02,20260206,3960
02,20260206,3961
02,20260206,3962
02,20260206,3963
02,20260206,3964
02,20260206,3965
02,20260206,3966
02,20260206,3967
02,20260206,3968
02,20260206,3969
02,20260206,3970
02,20260206,3971
02,20260206,3972
02,20260206,3973
02,20260206,3974
02,20260206,3975
02,20260206,3976
02,20260206,3977
02,20260206,3978
02,20260206,3979
02,20260206,3980
02,20260206,3981
02,20260206,3982
02,20260206,3983
02,20260206,3984
02,20260206,3985
02,20260206,3986
02,20260206,3987
02,20260206,3988
02,20260206,3989
02,20260206,3990
02,20260206,3991
02,20260206,3992
02,20260206,3993
02,20260206,3994
02,20260206,3995
02,20260206,3996
02,20260206,3997
02,20260206,3998
02,20260206,3999
02,20260206,4000
02,20260206,4001
02,20260206,4002
02,20260206,4003
02,20260206,4004
02,20260206,4005
02,20260206,4006
02,20260206,4007
02,20260206,4008
02,20260206,4009
02,20260206,4010
02,20260206,4011
02,20260206,4012
02,20260206,4013
02,20260206,4014
02,20260206,4015
02,20260206,4016
02,20260206,4017
02,20260206,4018
02,20260206,4019
02,20260206,4020
02,20260206,4021
02,20260206,4022
02,20260206,4023
02,20260206,4024
02,20260206,4025
02,20260206,4026
02,20260206,4027
02,20260206,4028
02,20260206,4029
02,20260206,4030
02,20260206,4031
02,20260206,4032
02,20260206,4033
02,20260206,4034
02,20260206,4035
02,20260206,4036
02,20260206,4037
02,20260206,4038
02,20260206,4039
02,20260206,4040
02,20260206,4041
02,20260206,4042
02,20260206,4043
02,20260206,4044
02,20260206,4045
02,20260206,4046
02,20260206,4047
02,20260206,4048
02,20260206,4049
02,20260206,4050
02,20260206,4051
02,20260206,4052
02,20260206,4053
02,20260206,4054
02,20260206,4055
02,20260206,4056
02,20260206,4057
02,20260206,4058
02,20260206,4059
02,20260206,4060
02,20260206,4061
02,20260206,4062
02,20260206,4063
02,20260206,4064
02,20260206,4065
02,20260206,4066
02,20260206,4067
02,20260206,4068
02,20260206,4069
02,20260206,4070
02,20260206,4071
02,20260206,4072
02,20260206,4073
02,20260206,4074
02,20260206,4075
02,20260206,4076
02,20260206,4077
02,20260206,4078
02,20260206,4079
02,20260206,4080
02,20260206,4081
02,20260206,4082
02,20260206,4083
02,20260206,4084
02,20260206,4085
02,20260206,4086
02,20260206,4087
02,20260206,4088
02,20260206,4089
02,20260206,4090
02,20260206,4091
02,20260206,4092
02,20260206,4093
02,20260206,4094
02,20260206,4095
02,20260206,4096
02,20260206,4097
02,20260206,4098
02,20260206,4099
02,20260206,4100
02,20260206,4101
02,20260206,4102
02,20260206,4103
02,20260206,4104
02,20260206,4105
02,20260206,4106
02,20260206,4107
02,20260206,4108
02,20260206,4109
02,20260206,4110
02,20260206,4111
02,20260206,4112
02,20260206,4113
02,20260206,4114
02,20260206,4115
02,20260206,4116
02,20260206,4117
02,20260206,4118
02,20260206,4119
02,20260206,4120
02,20260206,4121
02,20260206,4122
02,20260206,4123
02,20260206,4124
02,20260206,4125
02,20260206,4126
02,20260206,4127
02,20260206,4128
02,20260206,4129
02,20260206,4130
02,20260206,4131
02,20260206,4132
02,20260206,4133
02,20260206,4134
02,20260206,4135
02,20260206,4136
02,20260206,4137
02,20260206,4138
02,20260206,4139
02,20260206,4140
02,20260206,4141
02,20260206,4142
02,20260206,4143
02,20260206,4144
02,20260206,4145
02,20260206,4146
02,20260206,4147
02,20260206,4148
02,20260206,4149
02,20260206,4150
02,20260206,4151
02,20260206,4152
02,20260206,4153
02,20260206,4154
02,20260206,4155
02,20260206,4156
02,20260206,4157
02,20260206,4158
02,20260206,4159
02,20260206,4160
02,20260206,4161
02,20260206,4162
02,20260206,4163
02,20260206,4164
02,20260206,4165
02,20260206,4166
02,20260206,4167
02,20260206,4168
02,20260206,4169
02,20260206,4170
02,20260206,4171
02,20260206,4172
02,20260206,4173
02,20260206,4174
02,20260206,4175
02,20260206,4176
02,20260206,4177
02,20260206,4178
02,20260206,4179
02,20260206,4180
02,20260206,4181
02,20260206,4182
02,20260206,4183
02,20260206,4184
02,20260206,4185
02,20260206,4186
02,20260206,4187
02,20260206,4188
02,20260206,4189
02,20260206,4190
02,20260206,4191
02,20260206,4192
02,20260206,4193
02,20260206,4194
02,20260206,4195
02,20260206,4196
02,20260206,4197
02,20260206,4198
02,20260206,4199
02,20260206,4200
02,20260206,4201
02,20260206,4202
02,20260206,4203
02,20260206,4204
02,20260206,4205
02,20260206,4206
02,20260206,4207
02,20260206,4208
02,20260206,4209
02,20260206,4210
02,20260206,4211
02,20260206,4212
02,20260206,4213
02,20260206,4214
02,20260206,4215
02,20260206,4216
02,20260206,4217
02,20260206,4218
02,20260206,4219
02,20260206,4220
02,20260206,4221
02,20260206,4222
02,20260206,4223
02,20260206,4224
02,20260206,4225
02,20260206,4226
02,20260206,4227
02,20260206,4228
02,20260206,4229
02,20260206,4230
02,20260206,4231
02,20260206,4232
02,20260206,4233
02,20260206,4234
02,20260206,4235
02,20260206,4236
02,20260206,4237
02,20260206,4238
02,20260206,4239
02,20260206,4240
02,20260206,4241
02,20260206,4242
02,20260206,4243
02,20260206,4244
02,20260206,4245
02,20260206,4246
02,20260206,4247
02,20260206,4248
02,20260206,4249
02,20260206,4250
02,20260206,4251
02,20260206,4252
02,20260206,4253
02,20260206,4254
02,20260206,4255
02,20260206,4256
02,20260206,4257
02,20260206,4258
02,20260206,4259
02,20260206,4260
02,20260206,4261
02,20260206,4262
02,20260206,4263
02,20260206,4264
02,20260206,4265
02,20260206,4266
02,20260206,4267
02,20260206,4268
02,20260206,4269
02,20260206,4270
02,20260206,4271
02,20260206,4272
02,20260206,4273
02,20260206,4274
02,20260206,4275
02,20260206,4276
02,20260206,4277
02,20260206,4278
02,20260206,4279
02,20260206,4280
02,20260206,4281
02,20260206,4282
02,20260206,4283
02,20260206,4284
02,20260206,4285
02,20260206,4286
02,20260206,4287
02,20260206,4288
02,20260206,4289
02,20260206,4290
02,20260206,4291
02,20260206,4292
02,20260206,4293
02,20260206,4294
02,20260206,4295
02,20260206,4296
02,20260206,4297
02,20260206,4298
02,20260206,4299
02,20260206,4300
02,20260206,4301
02,20260206,4302
02,20260206,4303
02,20260206,4304
02,20260206,4305
02,20260206,4306
02,20260206,4307
02,20260206,4308
02,20260206,4309
02,20260206,4310
02,20260206,4311
02,20260206,4312
02,20260206,4313
02,20260206,4314
02,20260206,4315
02,20260206,4316
02,20260206,4317
02,20260206,4318
02,20260206,4319
02,20260206,4320
02,20260206,4321
02,20260206,4322
02,20260206,4323
02,20260206,4324
02,20260206,4325
02,20260206,4326
02,20260206,4327
02,20260206,4328
02,20260206,4329
02,20260206,4330
02,20260206,4331
02,20260206,4332
02,20260206,4333
02,20260206,4334
02,20260206,4335
02,20260206,4336
02,20260206,4337
02,20260206,4338
02,20260206,4339
02,20260206,4340
02,20260206,4341
02,20260206,4342
02,20260206,4343
02,20260206,4344
02,20260206,4345
02,20260206,4346
02,20260206,4347
02,20260206,4348
02,20260206,4349
02,20260206,4350
02,20260206,4351
02,20260206,4352
02,20260206,4353
02,20260206,4354
02,20260206,4355
02,20260206,4356
02,20260206,4357
02,20260206,4358
02,20260206,4359
02,20260206,4360
02,20260206,4361
02,20260206,4362
02,20260206,4363
02,20260206,4364
02,20260206,4365
02,20260206,4366
02,20260206,4367
02,20260206,4368
02,20260206,4369
02,20260206,4370
02,20260206,4371
02,20260206,4372
02,20260206,4373
02,20260206,4374
02,20260206,4375
02,20260206,4376
02,20260206,4377
02,20260206,4378
02,20260206,4379
02,20260206,4380
02,20260206,4381
02,20260206,4382
02,20260206,4383
02,20260206,4384
02,20260206,4385
02,20260206,4386
02,20260206,4387
02,20260206,4388
02,20260206,4389
02,20260206,4390
02,20260206,4391
02,20260206,4392
02,20260206,4393
02,20260206,4394
02,20260206,4395
02,20260206,4396
02,20260206,4397
02,20260206,4398
02,20260206,4399
02,20260206,4400
02,20260206,4401
02,20260206,4402
02,20260206,4403
02,20260206,4404
02,20260206,4405
02,20260206,4406
02,20260206,4407
02,20260206,4408
02,20260206,4409
02,20260206,4410
02,20260206,4411
02,20260206,4412
02,20260206,4413
02,20260206,4414
02,20260206,4415
02,20260206,4416
02,20260206,4417
02,20260206,4418
02,20260206,4419
02,20260206,4420
02,20260206,4421
02,20260206,4422
02,20260206,4423
02,20260206,4424
02,20260206,4425
02,20260206,4426
02,20260206,4427
02,20260206,4428
02,20260206,4429
02,20260206,4430
02,20260206,4431
02,20260206,4432
02,20260206,4433
02,20260206,4434
02,20260206,4435
